Timestamp,MQ5A0,MQ5D0,MQ135A0,MQ135D0,DHT11_T,DHT11_H,Outcome
2024-07-26 14:09:26,607,0,131,1,38,70,1
2024-07-26 14:09:27,607,0,121,1,38,70,1
2024-07-26 14:09:27,602,0,118,1,38,70,1
2024-07-26 14:09:28,608,0,117,1,38,70,1
2024-07-26 14:09:28,607,0,117,1,38,70,1
2024-07-26 14:09:29,605,0,116,1,38,70,1
2024-07-26 14:09:29,597,0,116,1,38,70,1
2024-07-26 14:09:30,603,0,110,1,38,70,1
2024-07-26 14:09:30,605,0,111,1,38,71,1
2024-07-26 14:09:31,607,0,119,1,38,71,1
2024-07-26 14:09:31,605,0,131,1,38,71,1
2024-07-26 14:09:32,595,0,123,1,38,71,1
2024-07-26 14:09:32,602,0,145,1,38,70,1
2024-07-26 14:09:33,597,0,122,1,38,70,1
2024-07-26 14:09:33,596,0,120,1,38,70,1
2024-07-26 14:09:34,596,0,118,1,38,70,1
2024-07-26 14:09:34,596,0,117,1,38,68,1
2024-07-26 14:09:35,599,0,123,1,38,68,1
2024-07-26 14:09:35,596,0,118,1,38,68,1
2024-07-26 14:09:36,597,0,119,1,38,68,1
2024-07-26 14:09:36,598,0,119,1,38,71,1
2024-07-26 14:09:37,596,0,118,1,38,71,1
2024-07-26 14:09:37,600,0,123,1,38,71,1
2024-07-26 14:09:38,598,0,119,1,38,71,1
2024-07-26 14:09:38,601,0,121,1,38,73,1
2024-07-26 14:09:39,598,0,120,1,38,73,1
2024-07-26 14:09:39,602,0,132,1,38,73,1
2024-07-26 14:09:40,595,0,111,1,38,73,1
2024-07-26 14:09:40,597,0,108,1,38,74,1
2024-07-26 14:09:41,595,0,108,1,38,74,1
2024-07-26 14:09:41,593,0,109,1,38,74,1
2024-07-26 14:09:42,594,0,110,1,38,74,1
2024-07-26 14:09:42,593,0,107,1,38,74,1
2024-07-26 14:09:43,589,0,102,1,38,74,1
2024-07-26 14:09:43,585,0,103,1,38,74,1
2024-07-26 14:09:44,591,0,103,1,38,74,1
2024-07-26 14:09:44,591,0,110,1,38,77,1
2024-07-26 14:09:45,596,0,115,1,38,77,1
2024-07-26 14:09:45,597,0,110,1,38,77,1
2024-07-26 14:09:46,594,0,102,1,38,77,1
2024-07-26 14:09:46,596,0,110,1,38,78,1
2024-07-26 14:09:47,598,0,110,1,38,78,1
2024-07-26 14:09:47,596,0,108,1,38,78,1
2024-07-26 14:09:48,597,0,111,1,38,78,1
2024-07-26 14:09:48,596,0,109,1,38,78,1
2024-07-26 14:09:49,595,0,110,1,38,78,1
2024-07-26 14:09:49,596,0,105,1,38,78,1
2024-07-26 14:09:50,595,0,106,1,38,78,1
2024-07-26 14:09:50,593,0,109,1,38,78,1
2024-07-26 14:09:51,594,0,104,1,38,78,1
2024-07-26 14:09:51,594,0,107,1,38,78,1
2024-07-26 14:09:52,593,0,106,1,38,78,1
2024-07-26 14:09:52,593,0,104,1,38,77,1
2024-07-26 14:09:53,593,0,105,1,38,77,1
2024-07-26 14:09:53,592,0,106,1,38,77,1
2024-07-26 14:09:54,592,0,105,1,38,77,1
2024-07-26 14:09:54,591,0,106,1,38,74,1
2024-07-26 14:09:55,592,0,115,1,38,74,1
2024-07-26 14:09:55,594,0,106,1,38,74,1
2024-07-26 14:09:56,596,0,133,1,38,74,1
2024-07-26 14:09:56,596,0,130,1,38,68,1
2024-07-26 14:09:57,594,0,130,1,38,68,1
2024-07-26 14:09:57,595,0,126,1,38,68,1
2024-07-26 14:09:58,599,0,125,1,38,68,1
2024-07-26 14:09:58,601,0,109,1,38,67,1
2024-07-26 14:09:59,598,0,101,1,38,67,1
2024-07-26 14:09:59,599,0,100,1,38,67,1
2024-07-26 14:10:00,600,0,101,1,38,67,1
2024-07-26 14:10:00,602,0,102,1,38,69,1
2024-07-26 14:10:01,600,0,105,1,38,69,1
2024-07-26 14:10:01,599,0,97,1,38,69,1
2024-07-26 14:10:02,599,0,96,1,38,69,1
2024-07-26 14:10:02,600,0,98,1,38,72,1
2024-07-26 14:10:03,599,0,95,1,38,72,1
2024-07-26 14:10:03,596,0,92,1,38,72,1
2024-07-26 14:10:04,598,0,93,1,38,72,1
2024-07-26 14:10:04,597,0,94,1,38,71,1
2024-07-26 14:10:05,598,0,92,1,38,71,1
2024-07-26 14:10:05,601,0,90,1,38,71,1
2024-07-26 14:10:06,599,0,93,1,38,71,1
2024-07-26 14:10:06,600,0,94,1,38,71,1
2024-07-26 14:10:07,600,0,94,1,38,71,1
2024-07-26 14:10:07,600,0,93,1,38,71,1
2024-07-26 14:10:08,599,0,94,1,38,71,1
2024-07-26 14:10:08,600,0,94,1,38,73,1
2024-07-26 14:10:09,599,0,95,1,38,73,1
2024-07-26 14:10:09,600,0,97,1,38,73,1
2024-07-26 14:10:10,599,0,98,1,38,73,1
2024-07-26 14:10:10,599,0,97,1,38,74,1
2024-07-26 14:10:11,598,0,98,1,38,74,1
2024-07-26 14:10:11,596,0,99,1,38,74,1
2024-07-26 14:10:12,598,0,95,1,38,74,1
2024-07-26 14:10:12,596,0,92,1,38,74,1
2024-07-26 14:10:13,595,0,89,1,38,74,1
2024-07-26 14:10:13,593,0,91,1,38,74,1
2024-07-26 14:10:14,593,0,90,1,38,74,1
2024-07-26 14:10:14,593,0,91,1,38,73,1
2024-07-26 14:10:15,593,0,86,1,38,73,1
2024-07-26 14:10:15,594,0,90,1,38,73,1
2024-07-26 14:10:16,592,0,91,1,38,73,1
2024-07-26 14:10:16,591,0,89,1,38,74,1
2024-07-26 14:10:17,590,0,93,1,38,74,1
2024-07-26 14:10:17,590,0,93,1,38,74,1
2024-07-26 14:10:18,590,0,92,1,38,74,1
2024-07-26 14:10:18,590,0,94,1,38,76,1
2024-07-26 14:10:19,589,0,115,1,38,76,1
2024-07-26 14:10:19,588,0,109,1,38,76,1
2024-07-26 14:10:20,589,0,104,1,38,76,1
2024-07-26 14:10:20,588,0,120,1,38,75,1
2024-07-26 14:10:21,588,0,115,1,38,75,1
2024-07-26 14:10:21,586,0,119,1,38,75,1
2024-07-26 14:10:22,585,0,120,1,38,75,1
2024-07-26 14:10:22,587,0,111,1,38,75,1
2024-07-26 14:10:23,585,0,110,1,38,75,1
2024-07-26 14:10:23,584,0,110,1,38,75,1
2024-07-26 14:10:24,582,0,111,1,38,75,1
2024-07-26 14:10:24,581,0,107,1,38,75,1
2024-07-26 14:10:25,583,0,109,1,38,75,1
2024-07-26 14:10:25,582,0,97,1,38,75,1
2024-07-26 14:10:26,580,0,96,1,38,75,1
2024-07-26 14:10:26,581,0,96,1,38,70,1
2024-07-26 14:10:27,579,0,96,1,38,70,1
2024-07-26 14:10:27,580,0,98,1,38,70,1
2024-07-26 14:10:28,580,0,130,1,38,70,1
2024-07-26 14:10:28,572,0,107,1,38,66,1
2024-07-26 14:10:29,572,0,96,1,38,66,1
2024-07-26 14:10:29,572,0,94,1,38,66,1
2024-07-26 14:10:30,576,0,92,1,38,66,1
2024-07-26 14:10:30,580,0,127,1,38,65,1
2024-07-26 14:10:31,577,0,129,1,38,65,1
2024-07-26 14:10:31,577,0,106,1,38,65,1
2024-07-26 14:10:32,579,0,132,1,38,65,1
2024-07-26 14:10:32,577,0,125,1,38,65,1
2024-07-26 14:10:33,577,0,120,1,38,65,1
2024-07-26 14:10:33,575,0,110,1,38,65,1
2024-07-26 14:10:34,580,0,124,1,38,65,1
2024-07-26 14:10:34,579,0,114,1,38,67,1
2024-07-26 14:10:35,578,0,121,1,38,67,1
2024-07-26 14:10:35,578,0,107,1,38,67,1
2024-07-26 14:10:36,578,0,104,1,38,67,1
2024-07-26 14:10:36,578,0,125,1,38,72,1
2024-07-26 14:10:37,576,0,119,1,38,72,1
2024-07-26 14:10:37,575,0,122,1,38,72,1
2024-07-26 14:10:38,575,0,120,1,38,72,1
2024-07-26 14:10:38,576,0,118,1,38,73,1
2024-07-26 14:10:39,578,0,116,1,38,73,1
2024-07-26 14:10:39,579,0,117,1,38,73,1
2024-07-26 14:10:40,578,0,117,1,38,73,1
2024-07-26 14:10:40,578,0,119,1,38,73,1
2024-07-26 14:10:41,578,0,121,1,38,73,1
2024-07-26 14:10:41,580,0,121,1,38,73,1
2024-07-26 14:10:42,580,0,122,1,38,73,1
2024-07-26 14:10:42,579,0,123,1,38,73,1
2024-07-26 14:10:43,580,0,122,1,38,73,1
2024-07-26 14:10:43,579,0,122,1,38,73,1
2024-07-26 14:10:44,580,0,118,1,38,73,1
2024-07-26 14:10:44,578,0,110,1,38,74,1
2024-07-26 14:10:45,577,0,110,1,38,74,1
2024-07-26 14:10:45,576,0,120,1,38,74,1
2024-07-26 14:10:46,578,0,117,1,38,74,1
2024-07-26 14:10:46,577,0,131,1,38,75,1
2024-07-26 14:10:47,576,0,125,1,38,75,1
2024-07-26 14:10:47,576,0,124,1,38,75,1
2024-07-26 14:10:48,575,0,122,1,38,75,1
2024-07-26 14:10:48,577,0,131,1,38,75,1
2024-07-26 14:10:49,577,0,124,1,38,75,1
2024-07-26 14:10:49,576,0,130,1,38,75,1
2024-07-26 14:10:50,575,0,126,1,38,75,1
2024-07-26 14:10:50,579,0,133,1,38,74,1
2024-07-26 14:10:51,575,0,118,1,38,74,1
2024-07-26 14:10:51,574,0,141,1,38,74,1
2024-07-26 14:10:52,573,0,124,1,38,74,1
2024-07-26 14:10:52,576,0,118,1,38,75,1
2024-07-26 14:10:53,578,0,115,1,38,75,1
2024-07-26 14:10:53,577,0,113,1,38,75,1
2024-07-26 14:10:54,576,0,111,1,38,75,1
2024-07-26 14:10:54,574,0,111,1,38,74,1
2024-07-26 14:10:55,576,1,116,1,38,74,1
2024-07-26 14:10:55,579,1,141,1,38,74,1
2024-07-26 14:10:56,574,1,98,1,38,74,1
2024-07-26 14:10:56,574,1,129,1,38,74,1
2024-07-26 14:10:57,571,1,106,1,38,74,1
2024-07-26 14:10:57,571,1,106,1,38,74,1
2024-07-26 14:10:58,569,1,110,1,38,74,1
2024-07-26 14:10:58,568,1,108,1,38,74,1
2024-07-26 14:10:59,568,1,108,1,38,74,1
2024-07-26 14:11:00,568,1,108,1,38,74,1
2024-07-26 14:11:00,568,1,109,1,38,74,1
2024-07-26 14:11:01,568,1,109,1,38,74,1
2024-07-26 14:11:01,568,1,109,1,38,74,1
2024-07-26 14:11:02,568,1,112,1,38,74,1
2024-07-26 14:11:02,568,1,112,1,38,74,1
2024-07-26 14:11:03,568,1,110,1,38,74,1
2024-07-26 14:11:03,567,1,115,1,38,74,1
2024-07-26 14:11:04,566,1,120,1,38,74,1
2024-07-26 14:11:04,564,1,118,1,38,74,1
2024-07-26 14:11:05,565,1,116,1,38,75,1
2024-07-26 14:11:05,562,1,113,1,38,75,1
2024-07-26 14:11:06,562,1,116,1,38,75,1
2024-07-26 14:11:06,560,1,116,1,38,75,1
2024-07-26 14:11:07,561,1,116,1,38,74,1
2024-07-26 14:11:07,563,1,116,1,38,74,1
2024-07-26 14:11:08,564,1,116,1,38,74,1
2024-07-26 14:11:08,564,1,114,1,38,74,1
2024-07-26 14:11:09,562,1,115,1,38,74,1
2024-07-26 14:11:09,561,1,117,1,38,74,1
2024-07-26 14:11:10,561,1,116,1,38,74,1
2024-07-26 14:11:10,562,1,116,1,38,74,1
2024-07-26 14:11:11,563,1,115,1,38,75,1
2024-07-26 14:11:11,564,1,114,1,38,75,1
2024-07-26 14:11:12,564,1,114,1,38,75,1
2024-07-26 14:11:12,564,1,113,1,38,75,1
2024-07-26 14:11:13,564,1,113,1,38,74,1
2024-07-26 14:11:13,564,1,111,1,38,74,1
2024-07-26 14:11:14,564,1,110,1,38,74,1
2024-07-26 14:11:14,562,1,108,1,38,74,1
2024-07-26 14:11:15,561,1,108,1,38,75,1
2024-07-26 14:11:15,562,1,109,1,38,75,1
2024-07-26 14:11:16,562,1,110,1,38,75,1
2024-07-26 14:11:16,563,1,109,1,38,75,1
2024-07-26 14:11:17,564,1,108,1,38,75,1
2024-07-26 14:11:17,561,1,105,1,38,75,1
2024-07-26 14:11:18,562,1,109,1,38,75,1
2024-07-26 14:11:18,562,1,108,1,38,75,1
2024-07-26 14:11:19,564,1,108,1,38,76,1
2024-07-26 14:11:19,564,1,109,1,38,76,1
2024-07-26 14:11:20,564,1,109,1,38,76,1
2024-07-26 14:11:20,561,1,107,1,38,76,1
2024-07-26 14:11:21,560,1,109,1,38,76,1
2024-07-26 14:11:21,560,1,109,1,38,76,1
2024-07-26 14:11:22,561,1,110,1,38,76,1
2024-07-26 14:11:22,562,1,111,1,38,76,1
2024-07-26 14:11:23,561,1,115,1,38,77,1
2024-07-26 14:11:23,559,1,114,1,38,77,1
2024-07-26 14:11:24,559,1,113,1,38,77,1
2024-07-26 14:11:24,559,1,112,1,38,77,1
2024-07-26 14:11:25,561,1,112,1,38,77,1
2024-07-26 14:11:25,562,1,111,1,38,77,1
2024-07-26 14:11:26,560,1,110,1,38,77,1
2024-07-26 14:11:26,559,1,110,1,38,77,1
2024-07-26 14:11:27,559,1,112,1,38,77,1
2024-07-26 14:11:27,559,1,113,1,38,77,1
2024-07-26 14:11:28,560,1,113,1,38,77,1
2024-07-26 14:11:28,561,1,113,1,38,77,1
2024-07-26 14:11:29,557,1,111,1,38,77,1
2024-07-26 14:11:29,557,1,110,1,38,77,1
2024-07-26 14:11:30,558,1,110,1,38,77,1
2024-07-26 14:11:30,559,1,111,1,38,77,1
2024-07-26 14:11:31,560,1,117,1,38,77,1
2024-07-26 14:11:31,563,1,132,1,38,77,1
2024-07-26 14:11:32,561,1,146,1,38,77,1
2024-07-26 14:11:32,561,1,141,1,38,77,1
2024-07-26 14:11:33,560,1,134,1,38,77,1
2024-07-26 14:11:33,557,1,133,1,38,77,1
2024-07-26 14:11:34,556,1,134,1,38,77,1
2024-07-26 14:11:34,556,1,134,1,38,77,1
2024-07-26 14:11:35,555,1,133,1,38,76,1
2024-07-26 14:11:35,553,1,132,1,38,76,1
2024-07-26 14:11:36,551,1,128,1,38,76,1
2024-07-26 14:11:36,549,1,129,1,38,76,1
2024-07-26 14:11:37,548,1,128,1,38,73,1
2024-07-26 14:11:37,546,1,126,1,38,73,1
2024-07-26 14:11:38,543,1,129,1,38,73,1
2024-07-26 14:11:38,542,1,129,1,38,73,1
2024-07-26 14:11:39,541,1,129,1,38,69,1
2024-07-26 14:11:39,539,1,131,1,38,69,1
2024-07-26 14:11:40,538,1,121,1,38,69,1
2024-07-26 14:11:40,543,1,134,1,38,69,1
2024-07-26 14:11:41,537,1,137,1,38,65,1
2024-07-26 14:11:41,538,1,117,1,38,65,1
2024-07-26 14:11:42,541,1,116,1,38,65,1
2024-07-26 14:11:42,540,1,123,1,38,65,1
2024-07-26 14:11:43,541,1,124,1,38,61,1
2024-07-26 14:11:43,543,1,126,1,38,61,1
2024-07-26 14:11:44,544,1,130,1,38,61,1
2024-07-26 14:11:44,542,1,129,1,38,61,1
2024-07-26 14:11:45,544,1,126,1,38,66,1
2024-07-26 14:11:45,543,1,128,1,38,66,1
2024-07-26 14:11:46,542,1,127,1,38,66,1
2024-07-26 14:11:46,542,1,129,1,38,66,1
2024-07-26 14:11:47,543,1,122,1,38,69,1
2024-07-26 14:11:47,545,1,117,1,38,69,1
2024-07-26 14:11:48,545,1,118,1,38,69,1
2024-07-26 14:11:48,544,1,118,1,38,69,1
2024-07-26 14:11:49,543,1,131,1,38,70,1
2024-07-26 14:11:49,543,1,127,1,38,70,1
2024-07-26 14:11:50,541,1,119,1,38,70,1
2024-07-26 14:11:50,539,1,118,1,38,70,1
2024-07-26 14:11:51,539,1,116,1,38,71,1
2024-07-26 14:11:51,539,1,112,1,38,71,1
2024-07-26 14:11:52,537,1,110,1,38,71,1
2024-07-26 14:11:52,536,1,115,1,38,71,1
2024-07-26 14:11:53,537,1,112,1,38,73,1
2024-07-26 14:11:53,538,1,115,1,38,73,1
2024-07-26 14:11:54,538,1,114,1,38,73,1
2024-07-26 14:11:54,537,1,130,1,38,73,1
2024-07-26 14:11:55,536,1,128,1,38,73,1
2024-07-26 14:11:55,536,1,127,1,38,73,1
2024-07-26 14:11:56,537,1,114,1,38,73,1
2024-07-26 14:11:56,537,1,137,1,38,73,1
2024-07-26 14:11:57,538,1,147,1,38,73,1
2024-07-26 14:11:57,540,1,139,1,38,73,1
2024-07-26 14:11:58,543,1,135,1,38,73,1
2024-07-26 14:11:58,539,1,128,1,38,73,1
2024-07-26 14:11:59,540,1,132,1,38,74,1
2024-07-26 14:11:59,537,1,124,1,38,74,1
2024-07-26 14:12:00,537,1,118,1,38,74,1
2024-07-26 14:12:00,536,1,114,1,38,74,1
2024-07-26 14:12:01,535,1,114,1,38,72,1
2024-07-26 14:12:01,535,1,114,1,38,72,1
2024-07-26 14:12:02,535,1,115,1,38,72,1
2024-07-26 14:12:02,535,1,115,1,38,72,1
2024-07-26 14:12:03,534,1,114,1,38,72,1
2024-07-26 14:12:03,534,1,114,1,38,72,1
2024-07-26 14:12:04,534,1,112,1,38,72,1
2024-07-26 14:12:04,533,1,112,1,38,72,1
2024-07-26 14:12:05,533,1,112,1,38,71,1
2024-07-26 14:12:05,533,1,111,1,38,71,1
2024-07-26 14:12:06,532,1,111,1,38,71,1
2024-07-26 14:12:06,532,1,111,1,38,71,1
2024-07-26 14:12:07,532,1,111,1,38,71,1
2024-07-26 14:12:07,533,1,111,1,38,71,1
2024-07-26 14:12:08,533,1,111,1,38,71,1
2024-07-26 14:12:08,533,1,111,1,38,71,1
2024-07-26 14:12:09,532,1,111,1,38,70,1
2024-07-26 14:12:09,531,1,111,1,38,70,1
2024-07-26 14:12:10,531,1,111,1,38,70,1
2024-07-26 14:12:10,531,1,111,1,38,70,1
2024-07-26 14:12:11,531,1,111,1,38,70,1
2024-07-26 14:12:11,531,1,111,1,38,70,1
2024-07-26 14:12:12,531,1,111,1,38,70,1
2024-07-26 14:12:12,530,1,110,1,38,70,1
2024-07-26 14:12:13,530,1,110,1,38,69,1
2024-07-26 14:12:13,530,1,111,1,38,69,1
2024-07-26 14:12:14,529,1,111,1,38,69,1
2024-07-26 14:12:14,529,1,111,1,38,69,1
2024-07-26 14:12:15,528,1,110,1,38,69,1
2024-07-26 14:12:15,528,1,110,1,38,69,1
2024-07-26 14:12:16,527,1,111,1,38,69,1
2024-07-26 14:12:16,527,1,110,1,38,69,1
2024-07-26 14:12:17,527,1,111,1,38,68,1
2024-07-26 14:12:17,527,1,111,1,38,68,1
2024-07-26 14:12:18,526,1,111,1,38,68,1
2024-07-26 14:12:18,525,1,111,1,38,68,1
2024-07-26 14:12:19,525,1,110,1,38,67,1
2024-07-26 14:12:19,524,1,110,1,38,67,1
2024-07-26 14:12:20,523,1,109,1,38,67,1
2024-07-26 14:12:20,524,1,109,1,38,67,1
2024-07-26 14:12:21,524,1,109,1,38,66,1
2024-07-26 14:12:21,524,1,109,1,38,66,1
2024-07-26 14:12:22,524,1,109,1,38,66,1
2024-07-26 14:12:22,523,1,108,1,38,66,1
2024-07-26 14:12:23,523,1,108,1,38,66,1
2024-07-26 14:12:23,523,1,108,1,38,66,1
2024-07-26 14:12:24,522,1,108,1,38,66,1
2024-07-26 14:12:24,522,1,112,1,38,66,1
2024-07-26 14:12:25,520,1,111,1,38,65,1
2024-07-26 14:12:25,519,1,112,1,38,65,1
2024-07-26 14:12:26,518,1,125,1,38,65,1
2024-07-26 14:12:26,516,1,132,1,38,65,1
2024-07-26 14:12:27,520,1,135,1,38,64,1
2024-07-26 14:12:27,521,1,115,1,38,64,1
2024-07-26 14:12:28,519,1,140,1,38,64,1
2024-07-26 14:12:28,519,1,135,1,38,64,1
2024-07-26 14:12:29,520,1,129,1,38,63,1
2024-07-26 14:12:29,523,1,129,1,38,63,1
2024-07-26 14:12:30,526,1,126,1,38,63,1
2024-07-26 14:12:30,531,1,129,1,38,63,1
2024-07-26 14:12:31,528,1,126,1,38,63,1
2024-07-26 14:12:31,525,1,126,1,38,63,1
2024-07-26 14:12:32,527,1,125,1,38,63,1
2024-07-26 14:12:32,525,1,124,1,38,63,1
2024-07-26 14:12:33,524,1,124,1,38,66,1
2024-07-26 14:12:33,522,1,122,1,38,66,1
2024-07-26 14:12:34,520,1,124,1,38,66,1
2024-07-26 14:12:34,520,1,137,1,38,66,1
2024-07-26 14:12:35,517,1,111,1,38,65,1
2024-07-26 14:12:35,520,1,107,1,38,65,1
2024-07-26 14:12:36,522,1,107,1,38,65,1
2024-07-26 14:12:36,523,1,107,1,38,65,1
2024-07-26 14:12:37,522,1,107,1,38,62,1
2024-07-26 14:12:37,520,1,106,1,38,62,1
2024-07-26 14:12:38,522,1,106,1,38,62,1
2024-07-26 14:12:38,524,1,107,1,38,62,1
2024-07-26 14:12:39,526,1,106,1,38,65,1
2024-07-26 14:12:39,524,1,106,1,38,65,1
2024-07-26 14:12:40,524,1,106,1,38,65,1
2024-07-26 14:12:40,526,1,106,1,38,65,1
2024-07-26 14:12:41,527,1,106,1,38,67,1
2024-07-26 14:12:41,524,1,106,1,38,67,1
2024-07-26 14:12:42,525,1,106,1,38,67,1
2024-07-26 14:12:42,524,1,106,1,38,67,1
2024-07-26 14:12:43,523,1,105,1,38,70,1
2024-07-26 14:12:43,520,1,103,1,38,70,1
2024-07-26 14:12:44,520,1,105,1,38,70,1
2024-07-26 14:12:44,521,1,115,1,38,70,1
2024-07-26 14:12:45,520,1,108,1,38,71,1
2024-07-26 14:12:45,516,1,137,1,38,71,1
2024-07-26 14:12:46,516,1,120,1,38,71,1
2024-07-26 14:12:46,514,1,114,1,38,71,1
2024-07-26 14:12:47,514,1,112,1,38,71,1
2024-07-26 14:12:47,514,1,113,1,38,71,1
2024-07-26 14:12:48,514,1,111,1,38,71,1
2024-07-26 14:12:48,513,1,109,1,38,71,1
2024-07-26 14:12:49,512,1,109,1,38,71,1
2024-07-26 14:12:50,512,1,108,1,38,71,1
2024-07-26 14:12:50,511,1,108,1,38,71,1
2024-07-26 14:12:51,510,1,109,1,38,71,1
2024-07-26 14:12:51,510,1,110,1,38,71,1
2024-07-26 14:12:52,510,1,111,1,38,71,1
2024-07-26 14:12:52,509,1,120,1,38,71,1
2024-07-26 14:12:53,508,1,120,1,38,71,1
2024-07-26 14:12:53,507,1,109,1,38,70,1
2024-07-26 14:12:54,505,1,131,1,38,70,1
2024-07-26 14:12:54,503,1,119,1,38,70,1
2024-07-26 14:12:55,502,1,120,1,38,70,1
2024-07-26 14:12:55,503,1,119,1,38,69,1
2024-07-26 14:12:56,504,1,115,1,38,69,1
2024-07-26 14:12:56,503,1,114,1,38,69,1
2024-07-26 14:12:57,502,1,114,1,38,69,1
2024-07-26 14:12:57,500,1,118,1,38,66,1
2024-07-26 14:12:58,502,1,109,1,38,66,1
2024-07-26 14:12:58,549,1,105,1,38,66,1
2024-07-26 14:12:59,616,0,108,1,38,66,1
2024-07-26 14:12:59,652,0,107,1,38,64,1
2024-07-26 14:13:00,665,0,109,1,38,64,1
2024-07-26 14:13:00,672,0,94,1,38,64,1
2024-07-26 14:13:01,680,0,86,1,38,64,1
2024-07-26 14:13:01,690,0,89,1,38,56,1
2024-07-26 14:13:02,698,0,90,1,38,56,1
2024-07-26 14:13:02,694,0,89,1,38,56,1
2024-07-26 14:13:03,670,0,91,1,38,56,1
2024-07-26 14:13:03,632,0,92,1,38,56,1
2024-07-26 14:13:04,601,0,92,1,38,56,1
2024-07-26 14:13:04,585,0,91,1,38,56,1
2024-07-26 14:13:05,576,0,91,1,38,56,1
2024-07-26 14:13:05,570,1,91,1,38,58,1
2024-07-26 14:13:06,562,1,91,1,38,58,1
2024-07-26 14:13:06,558,1,90,1,38,58,1
2024-07-26 14:13:07,555,1,91,1,38,58,1
2024-07-26 14:13:07,549,1,91,1,38,59,1
2024-07-26 14:13:08,554,1,102,1,38,59,1
2024-07-26 14:13:08,543,1,97,1,38,59,1
2024-07-26 14:13:09,553,1,101,1,38,59,1
2024-07-26 14:13:09,545,1,117,1,38,59,1
2024-07-26 14:13:10,541,1,119,1,38,59,1
2024-07-26 14:13:10,542,1,128,1,38,59,1
2024-07-26 14:13:11,547,1,142,1,38,59,1
2024-07-26 14:13:11,563,1,127,1,38,61,1
2024-07-26 14:13:12,567,0,126,1,38,61,1
2024-07-26 14:13:12,571,0,137,1,38,61,1
2024-07-26 14:13:13,575,0,136,1,38,61,1
2024-07-26 14:13:13,579,0,138,1,38,61,1
2024-07-26 14:13:14,584,0,136,1,38,61,1
2024-07-26 14:13:14,587,0,141,1,38,61,1
2024-07-26 14:13:15,590,0,142,1,38,61,1
2024-07-26 14:13:15,592,0,143,1,38,63,1
2024-07-26 14:13:16,595,0,135,1,38,63,1
2024-07-26 14:13:16,597,0,130,1,38,63,1
2024-07-26 14:13:17,599,0,128,1,38,63,1
2024-07-26 14:13:17,602,0,126,1,38,64,1
2024-07-26 14:13:18,603,0,123,1,38,64,1
2024-07-26 14:13:18,605,0,123,1,38,64,1
2024-07-26 14:13:19,606,0,123,1,38,64,1
2024-07-26 14:13:19,606,0,123,1,38,65,1
2024-07-26 14:13:20,606,0,124,1,38,65,1
2024-07-26 14:13:20,607,0,122,1,38,65,1
2024-07-26 14:13:21,606,0,122,1,38,65,1
2024-07-26 14:13:21,607,0,121,1,38,65,1
2024-07-26 14:13:22,605,0,122,1,38,65,1
2024-07-26 14:13:22,605,0,122,1,38,65,1
2024-07-26 14:13:23,604,0,121,1,38,65,1
2024-07-26 14:13:24,602,0,121,1,38,66,1
2024-07-26 14:13:24,601,0,121,1,38,66,1
2024-07-26 14:13:25,598,0,121,1,38,66,1
2024-07-26 14:13:25,583,0,121,1,38,66,1
2024-07-26 14:13:26,598,0,120,1,38,67,1
2024-07-26 14:13:26,590,0,119,1,38,67,1
2024-07-26 14:13:27,592,0,118,1,38,67,1
2024-07-26 14:13:27,590,0,119,1,38,67,1
2024-07-26 14:13:28,590,0,118,1,37,67,1
2024-07-26 14:13:28,588,0,119,1,37,67,1
2024-07-26 14:13:29,587,0,119,1,37,67,1
2024-07-26 14:13:29,580,0,120,1,37,67,1
2024-07-26 14:13:30,579,0,119,1,37,68,1
2024-07-26 14:13:30,578,0,120,1,37,68,1
2024-07-26 14:13:31,574,0,122,1,37,68,1
2024-07-26 14:13:31,573,0,122,1,37,68,1
2024-07-26 14:13:32,572,0,121,1,37,69,1
2024-07-26 14:13:32,568,0,122,1,37,69,1
2024-07-26 14:13:33,565,0,121,1,37,69,1
2024-07-26 14:13:33,561,0,122,1,37,69,1
2024-07-26 14:13:34,560,1,121,1,37,69,1
2024-07-26 14:13:34,559,1,121,1,37,69,1
2024-07-26 14:13:35,559,1,121,1,37,69,1
2024-07-26 14:13:35,558,1,121,1,37,69,1
2024-07-26 14:13:36,558,1,121,1,37,70,1
2024-07-26 14:13:36,557,1,120,1,37,70,1
2024-07-26 14:13:37,557,1,120,1,37,70,1
2024-07-26 14:13:37,559,1,121,1,37,70,1
2024-07-26 14:13:38,553,1,120,1,37,70,1
2024-07-26 14:13:38,545,1,121,1,37,70,1
2024-07-26 14:13:39,548,1,120,1,37,70,1
2024-07-26 14:13:39,551,1,119,1,37,70,1
2024-07-26 14:13:40,555,1,119,1,37,71,1
2024-07-26 14:13:40,559,1,119,1,37,71,1
2024-07-26 14:13:41,561,1,119,1,37,71,1
2024-07-26 14:13:41,561,1,119,1,37,71,1
2024-07-26 14:13:42,562,1,119,1,37,71,1
2024-07-26 14:13:42,565,1,119,1,37,71,1
2024-07-26 14:13:43,567,0,119,1,37,71,1
2024-07-26 14:13:43,571,0,119,1,37,71,1
2024-07-26 14:13:44,575,0,119,1,37,71,1
2024-07-26 14:13:44,578,0,119,1,37,71,1
2024-07-26 14:13:45,579,0,118,1,37,71,1
2024-07-26 14:13:45,577,0,118,1,37,71,1
